leave_id,employee_id,start_date,end_date,days,leave_type,status,applied_on,approved_by,remarks
85,78,3/23/2025,6/5/2025,6350850,Sick,Approved,2025-03-15T16:03:07Z,89,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis."
86,97,4/20/2025,10/28/2024,-15026845,Annual,Pending,2025-02-01T18:24:06Z,90,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."
87,13,4/24/2025,9/23/2025,13121053,Annual,Rejected,2024-11-14T14:05:35Z,78,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus."
88,96,4/15/2025,9/18/2025,13445243,Annual,Approved,2024-11-20T09:22:23Z,29,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
89,33,6/24/2025,2/27/2025,-10153345,Sick,Rejected,2025-01-14T20:36:43Z,10,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui."
90,77,8/26/2025,7/18/2025,-3351611,Annual,Approved,2025-04-27T15:41:48Z,22,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.
91,32,5/7/2025,2/15/2025,-6963519,Annual,Rejected,2025-04-03T07:02:53Z,53,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi."
92,88,1/1/2025,8/5/2025,18610952,Sick,Rejected,2025-05-24T19:35:56Z,94,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
93,13,5/10/2025,7/25/2025,6581695,Sick,Pending,2025-05-22T00:29:36Z,86,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.
94,99,3/14/2025,1/28/2025,-3888509,Annual,Approved,2024-11-13T14:11:02Z,61,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
95,97,5/21/2025,10/23/2024,-18136422,Casual,Pending,2024-09-28T10:59:07Z,92,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus."
96,38,7/15/2025,3/12/2025,-10810235,Casual,Pending,2025-05-18T14:54:41Z,57,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
97,53,1/27/2025,8/27/2025,18292385,Annual,Pending,2025-07-26T00:31:16Z,37,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat."
98,17,10/11/2024,11/5/2024,2137539,Annual,Pending,2024-10-16T03:09:25Z,18,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem."
99,89,11/19/2024,11/21/2024,156462,Annual,Pending,2025-05-06T08:26:57Z,67,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus."
100,82,9/26/2024,11/27/2024,5377107,Casual,Rejected,2024-12-20T04:40:49Z,10,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
101,18,4/27/2025,11/12/2024,-14359847,Sick,Pending,2025-09-01T17:37:02Z,91,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo."
102,77,11/7/2024,10/23/2024,-1313183,Casual,Rejected,2025-05-17T18:19:21Z,82,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi."
103,13,12/22/2024,4/6/2025,9091693,Annual,Approved,2025-01-01T11:01:15Z,84,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus."
104,17,3/18/2025,6/24/2025,8507187,Sick,Rejected,2025-06-07T18:31:09Z,53,Phasellus in felis. Donec semper sapien a libero. Nam dui.
105,15,1/30/2025,3/20/2025,4262437,Casual,Rejected,2024-10-27T12:37:30Z,6,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus."
106,35,6/19/2025,3/23/2025,-7590898,Casual,Pending,2025-05-17T10:08:22Z,8,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem."
107,84,8/25/2025,7/7/2025,-4240589,Casual,Approved,2025-01-06T21:17:31Z,21,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem."
108,84,7/28/2025,4/18/2025,-8696866,Sick,Approved,2025-06-19T19:57:32Z,40,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.
109,18,6/13/2025,8/19/2025,5761865,Annual,Approved,2025-06-04T13:15:13Z,74,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus."
110,3,6/18/2025,11/6/2024,-19296632,Sick,Approved,2025-08-09T20:09:34Z,50,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.
111,49,12/12/2024,1/17/2025,3037537,Sick,Rejected,2025-02-05T11:36:34Z,54,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.
112,83,9/13/2025,6/15/2025,-7752082,Sick,Rejected,2025-03-28T03:37:35Z,81,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat."
113,11,3/24/2025,10/10/2024,-14193993,Annual,Rejected,2025-09-03T11:41:54Z,54,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat."
114,18,1/26/2025,5/15/2025,9406605,Sick,Approved,2024-12-25T17:11:05Z,54,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit."
115,80,5/11/2025,10/19/2024,-17602195,Annual,Rejected,2025-03-27T21:05:02Z,11,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio."
116,82,2/20/2025,3/7/2025,1275204,Annual,Rejected,2025-04-29T02:13:58Z,25,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat."
117,31,2/25/2025,5/27/2025,7896682,Casual,Pending,2025-04-21T09:34:29Z,27,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.
118,74,7/18/2025,6/26/2025,-1915641,Annual,Rejected,2025-05-08T08:10:39Z,51,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus."
119,40,3/8/2025,8/7/2025,13119576,Sick,Pending,2024-10-23T00:45:19Z,31,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi."
120,78,10/23/2024,1/31/2025,8624704,Annual,Pending,2025-04-27T01:40:24Z,76,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque."
121,76,9/17/2025,5/1/2025,-12067647,Casual,Approved,2025-06-18T11:43:50Z,12,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque."
122,42,5/25/2025,12/15/2024,-13946946,Casual,Rejected,2025-03-31T23:58:14Z,77,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus."
123,4,6/7/2025,1/23/2025,-11607041,Sick,Pending,2024-11-15T15:03:11Z,45,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo."
124,10,8/1/2025,11/16/2024,-22338692,Casual,Rejected,2025-03-27T15:59:10Z,86,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus."
125,97,5/30/2025,9/11/2025,8985599,Annual,Pending,2025-05-25T18:19:27Z,11,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque."
126,78,9/26/2024,5/12/2025,19683360,Sick,Approved,2025-01-14T19:54:12Z,50,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus."
127,4,5/8/2025,3/9/2025,-5195598,Sick,Approved,2025-04-22T17:08:38Z,89,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
128,10,12/17/2024,12/31/2024,1232042,Annual,Rejected,2025-08-18T22:25:44Z,54,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.
129,29,3/20/2025,5/31/2025,6161052,Casual,Rejected,2025-04-30T20:26:20Z,20,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
130,54,12/22/2024,10/17/2024,-5732698,Sick,Rejected,2025-05-01T15:33:19Z,74,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.
131,86,11/16/2024,2/26/2025,8765645,Casual,Pending,2024-11-22T17:32:24Z,32,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus."
132,21,9/26/2024,12/26/2024,7857340,Casual,Approved,2025-09-10T18:50:42Z,18,"Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum."
133,72,4/30/2025,8/8/2025,8634603,Sick,Pending,2024-10-18T05:20:53Z,99,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
134,7,8/22/2025,6/18/2025,-5628028,Annual,Rejected,2025-07-19T05:15:35Z,1,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
135,79,12/15/2024,3/10/2025,7357002,Annual,Rejected,2025-01-29T00:25:58Z,78,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero."
136,81,4/20/2025,9/1/2025,11590249,Casual,Pending,2025-08-10T15:22:51Z,55,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
137,71,9/15/2025,10/18/2024,-28674307,Annual,Rejected,2025-02-05T00:33:14Z,63,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque."
138,73,11/17/2024,10/9/2024,-3400058,Sick,Pending,2025-09-24T12:50:12Z,49,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem."
139,49,9/5/2025,1/21/2025,-19606515,Casual,Pending,2025-06-11T07:56:54Z,36,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
140,100,4/7/2025,7/13/2025,8378388,Casual,Approved,2024-11-17T15:18:08Z,71,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
141,70,4/9/2025,11/25/2024,-11639876,Annual,Approved,2025-06-15T02:35:37Z,12,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem."
142,86,6/21/2025,10/25/2024,-20631531,Annual,Pending,2025-06-28T02:42:50Z,18,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
